Time Stamp,Wind Speed (m/s),2D Wind Speed (m/s),Horizontal Wind Direction (Degrees),U Vector (m/s),V Vector (m/s),W Vector (m/s),Temperature (TSM) (C),Relative Humidity (TSM) (%),Dew Point (TSM) (C),Absolute Pressure (TSM) (hPa),Air Density (TSM) (kg/m^3),Pitch Angle (Degrees),Roll Angle (Degrees),Magnetic Heading (Degrees),True Heading (Degrees),Temperature (AHT10) (C),Relative Humidity (AHT10) (%),Temperature (MS5611) (C),Absolute Pressure (MS5611) (hPa)
2024_3_27_11_53_9,5.16,5.01,69,-4.68,-1.78,-1.24,22.51,85.35,19.92,949.57,1.1061169,14.0,-5.0,329,329,25.59,68.88,25.85,949.63
2024_3_27_11_53_9,4.75,4.58,75,-4.41,-1.21,-1.26,22.62,84.69,19.91,949.53,1.1056384,7.1,-9.0,330,330,25.59,68.88,25.85,949.74
2024_3_27_11_53_9,4.96,4.9,68,-4.56,-1.8,-0.79,22.64,84.64,19.92,949.53,1.1055758,-7.9,-2.3,339,339,25.58,68.88,25.85,949.85
2024_3_27_11_53_9,4.97,4.85,68,-4.48,-1.85,-1.09,22.65,84.7,19.94,949.51,1.1054946,-6.5,-10.7,334,334,25.59,68.9,25.85,949.85
2024_3_27_11_53_9,4.79,4.67,69,-4.35,-1.7,-1.09,22.58,85.01,19.93,949.49,1.1057451,11.2,-7.3,330,330,25.59,68.92,25.85,949.74
2024_3_27_11_53_9,5.24,5.13,70,-4.83,-1.72,-1.09,22.47,85.62,19.94,949.55,1.106203,-6.8,-8.6,335,335,25.59,68.94,25.85,949.74
2024_3_27_11_53_9,5.0,4.85,70,-4.56,-1.64,-1.22,22.52,85.4,19.94,949.51,1.1059918,2.5,-9.2,333,333,25.59,68.95,25.85,949.74
2024_3_27_11_53_9,4.75,4.61,71,-4.37,-1.49,-1.13,22.57,85.07,19.93,949.52,1.1058234,-2.0,-6.5,336,336,25.59,68.96,25.85,949.85
2024_3_27_11_53_9,5.07,4.9,71,-4.64,-1.58,-1.33,22.51,85.45,19.94,949.52,1.1060489,2.9,-8.5,332,332,25.59,68.97,25.85,949.85
2024_3_27_11_53_10,5.3,5.2,69,-4.85,-1.88,-1.02,22.65,84.62,19.93,949.52,1.105518,6.2,-10.8,330,330,25.59,68.97,25.85,949.74
2024_3_27_11_53_10,5.0,4.87,67,-4.47,-1.92,-1.13,22.65,84.66,19.93,949.46,1.1054429,5.8,-8.1,330,330,25.59,68.98,25.85,949.85
2024_3_27_11_53_10,5.14,5.02,68,-4.64,-1.92,-1.13,22.59,85.07,19.95,949.52,1.105736,-5.3,-7.3,335,335,25.6,68.98,25.85,949.85
2024_3_27_11_53_10,5.04,4.92,67,-4.54,-1.89,-1.09,22.57,85.16,19.95,949.56,1.1058646,5.2,-8.5,331,331,25.6,68.98,25.85,949.63
2024_3_27_11_53_10,4.98,4.9,68,-4.54,-1.84,-0.91,22.68,84.57,19.95,949.5,1.1053699,-4.6,-4.9,336,336,25.6,68.99,25.87,949.89
2024_3_27_11_53_10,5.01,4.89,66,-4.48,-1.96,-1.07,22.54,85.25,19.94,949.45,1.1058258,9.9,-9.6,329,329,25.6,68.97,25.87,949.78
2024_3_27_11_53_10,5.0,4.86,67,-4.48,-1.87,-1.2,22.68,84.52,19.93,949.5,1.1053836,11.8,-5.3,330,330,25.6,68.98,25.85,949.85
2024_3_27_11_53_10,5.02,4.9,68,-4.53,-1.85,-1.11,22.59,85.01,19.94,949.57,1.1057791,2.0,-8.0,333,333,25.6,68.97,25.87,949.78
2024_3_27_11_53_10,5.21,5.14,69,-4.8,-1.84,-0.88,22.64,84.63,19.92,949.53,1.1055766,1.0,-11.1,331,331,25.6,68.96,25.87,949.89
2024_3_27_11_53_10,5.07,4.98,69,-4.65,-1.8,-0.92,22.74,84.27,19.94,949.6,1.1052738,-1.4,-4.2,336,336,25.6,68.97,25.87,949.78
2024_3_27_11_53_11,5.21,5.11,68,-4.75,-1.88,-1.01,22.63,84.73,19.92,949.51,1.1056027,3.4,-9.4,331,331,25.6,68.95,25.87,949.78
2024_3_27_11_53_11,5.08,4.97,70,-4.67,-1.7,-1.06,22.67,84.64,19.95,949.54,1.105466,11.4,-7.0,329,329,25.61,68.96,25.87,949.78
2024_3_27_11_53_11,5.11,4.98,67,-4.6,-1.91,-1.12,22.51,85.46,19.95,949.57,1.106097,0.0,-8.4,334,334,25.61,68.94,25.87,949.89
2024_3_27_11_53_11,5.22,5.12,70,-4.81,-1.77,-1.0,22.67,84.54,19.93,949.54,1.1054561,-0.2,-6.3,335,335,25.61,68.95,25.87,949.78
2024_3_27_11_53_11,4.83,4.68,72,-4.45,-1.44,-1.2,22.49,85.54,19.94,949.51,1.1060991,3.5,-7.5,333,333,25.61,68.95,25.87,949.89
2024_3_27_11_53_11,5.23,5.08,70,-4.78,-1.73,-1.21,22.56,85.13,19.94,949.56,1.1058837,8.3,-6.7,331,331,25.61,68.95,25.87,949.78
2024_3_27_11_53_11,4.94,4.79,72,-4.54,-1.52,-1.21,22.51,85.25,19.91,949.53,1.1060512,7.8,-6.8,331,331,25.61,68.94,25.85,949.74
2024_3_27_11_53_11,5.28,5.16,69,-4.81,-1.85,-1.12,22.46,85.6,19.92,949.57,1.1062999,10.8,-6.8,329,329,25.61,68.96,25.87,949.78
2024_3_27_11_53_11,4.91,4.8,69,-4.47,-1.73,-1.04,22.71,84.35,19.93,949.47,1.1052338,-2.8,-6.9,335,335,25.61,68.95,25.87,949.78
2024_3_27_11_53_11,4.69,4.54,71,-4.29,-1.48,-1.2,22.47,85.63,19.94,949.5,1.1061507,1.0,-7.8,333,333,25.62,68.96,25.87,949.89
2024_3_27_11_53_12,4.84,4.68,71,-4.42,-1.53,-1.23,22.59,84.93,19.92,949.48,1.1056964,10.6,-5.2,331,331,25.62,68.96,25.87,949.78
2024_3_27_11_53_12,4.98,4.84,68,-4.5,-1.78,-1.15,22.57,84.96,19.92,949.53,1.1058193,-1.7,-7.3,334,334,25.62,68.97,25.87,949.78
2024_3_27_11_53_12,5.4,5.3,69,-4.95,-1.9,-1.03,22.6,84.97,19.94,949.48,1.1056695,2.6,-9.8,331,331,25.62,68.97,25.87,949.89
2024_3_27_11_53_12,5.02,4.91,69,-4.59,-1.74,-1.05,22.63,84.64,19.91,949.53,1.1056007,-4.8,-8.5,335,335,25.62,68.99,25.87,949.78
2024_3_27_11_53_12,5.17,5.09,69,-4.76,-1.81,-0.94,22.63,84.71,19.92,949.51,1.1055928,6.5,-8.4,332,332,25.62,68.98,25.87,949.78
2024_3_27_11_53_12,5.07,4.97,69,-4.65,-1.75,-1.02,22.58,85.03,19.93,949.54,1.1057999,13.9,-9.7,326,326,25.62,69.0,25.87,949.78
2024_3_27_11_53_12,4.99,4.89,71,-4.63,-1.58,-1.01,22.59,84.99,19.94,949.49,1.1056982,-1.1,-9.4,334,334,25.62,69.01,25.87,949.78
2024_3_27_11_53_12,4.95,4.79,72,-4.56,-1.48,-1.26,22.66,84.67,19.94,949.52,1.1054837,0.6,-7.0,334,334,25.62,69.03,25.87,949.78
2024_3_27_11_53_12,4.79,4.69,72,-4.47,-1.42,-0.94,22.58,85.04,19.94,949.55,1.1057991,4.4,-8.5,331,331,25.63,69.04,25.87,949.78
2024_3_27_11_53_12,4.86,4.74,70,-4.44,-1.66,-1.08,22.65,84.8,19.96,949.54,1.1055322,3.6,-9.7,332,332,25.63,69.05,25.87,949.78
2024_3_27_11_53_13,4.94,4.82,73,-4.62,-1.4,-1.05,22.58,85.03,19.93,949.56,1.1058329,2.1,-4.5,334,334,25.62,69.06,25.87,949.78
2024_3_27_11_53_13,4.71,4.61,69,-4.31,-1.65,-0.97,22.71,84.47,19.95,949.55,1.1053258,10.7,-8.6,328,328,25.62,69.06,25.89,949.82
2024_3_27_11_53_13,4.94,4.81,73,-4.61,-1.38,-1.14,22.49,85.54,19.94,949.57,1.1061838,1.6,-8.5,333,333,25.63,69.08,25.87,949.67
2024_3_27_11_53_13,4.97,4.85,71,-4.58,-1.58,-1.13,22.6,84.84,19.92,949.48,1.1056577,2.4,-6.5,334,334,25.63,69.1,25.87,949.78
2024_3_27_11_53_13,5.02,4.9,72,-4.65,-1.55,-1.11,22.47,85.53,19.92,949.54,1.1062161,-6.7,-8.1,335,335,25.63,69.12,25.87,949.78
2024_3_27_11_53_13,4.96,4.84,68,-4.48,-1.84,-1.05,22.55,85.4,19.97,949.56,1.1059238,9.7,-10.1,328,328,25.63,69.13,25.87,949.78
2024_3_27_11_53_13,4.91,4.8,70,-4.52,-1.6,-1.02,22.53,85.4,19.95,949.49,1.105939,10.5,-8.5,329,329,25.62,69.17,25.87,949.78
2024_3_27_11_53_13,4.88,4.76,71,-4.5,-1.57,-1.06,22.52,85.35,19.94,949.6,1.106081,1.5,-4.3,335,335,25.62,69.22,25.87,949.67
2024_3_27_11_53_13,4.89,4.79,71,-4.53,-1.55,-0.98,22.64,84.69,19.93,949.52,1.1055573,2.3,-9.7,331,331,25.63,69.23,25.89,949.82
2024_3_27_11_53_13,5.05,4.98,69,-4.66,-1.76,-0.8,22.73,84.17,19.92,949.52,1.105204,-4.1,-9.5,333,333,25.63,69.25,25.87,949.78
2024_3_27_11_53_14,5.07,4.94,70,-4.66,-1.66,-1.14,22.6,84.99,19.94,949.51,1.1057,-3.9,-5.0,336,336,25.63,69.24,25.87,949.78
2024_3_27_11_53_14,5.18,5.07,71,-4.8,-1.63,-1.03,22.69,84.4,19.92,949.54,1.1054201,2.2,-9.4,332,332,25.63,69.22,25.87,949.89
2024_3_27_11_53_14,5.0,4.89,69,-4.56,-1.78,-1.01,22.74,84.21,19.94,949.51,1.1051564,5.4,-11.0,330,330,25.63,69.21,25.87,949.78
2024_3_27_11_53_14,5.11,5.03,70,-4.71,-1.75,-0.94,22.6,85.15,19.98,949.48,1.1056302,11.2,-6.7,329,329,25.62,69.21,25.87,949.78
2024_3_27_11_53_14,5.02,4.91,72,-4.67,-1.51,-1.05,22.6,85.03,19.95,949.52,1.1056952,-5.4,-6.0,337,337,25.62,69.21,25.87,949.78
2024_3_27_11_53_14,5.0,4.89,70,-4.6,-1.65,-1.06,22.61,84.99,19.95,949.56,1.1057078,-7.2,-3.4,339,339,25.62,69.2,25.87,949.78
2024_3_27_11_53_14,5.19,5.09,68,-4.73,-1.87,-1.01,22.5,85.4,19.93,949.51,1.1060545,-4.6,-9.9,334,334,25.62,69.2,25.87,949.78
2024_3_27_11_53_14,4.97,4.82,72,-4.6,-1.45,-1.19,22.66,84.57,19.92,949.51,1.1054779,4.2,-1.1,337,337,25.62,69.2,25.87,949.78
2024_3_27_11_53_14,5.01,4.86,70,-4.56,-1.67,-1.22,22.6,84.89,19.93,949.55,1.105747,11.3,-5.8,330,330,25.63,69.2,25.87,949.89
2024_3_27_11_53_14,5.05,4.92,73,-4.69,-1.48,-1.17,22.57,85.12,19.94,949.5,1.1057948,-2.1,-12.3,332,332,25.62,69.2,25.87,949.78
2024_3_27_11_53_15,5.13,5.03,73,-4.81,-1.47,-0.98,22.73,84.26,19.93,949.51,1.1052241,-4.9,-7.9,335,335,25.63,69.22,25.87,949.78
2024_3_27_11_53_15,5.07,4.93,70,-4.64,-1.68,-1.18,22.69,84.56,19.95,949.53,1.105373,0.5,-3.0,337,337,25.63,69.24,25.87,949.89
2024_3_27_11_53_15,5.19,5.09,71,-4.82,-1.63,-1.03,22.57,85.04,19.92,949.5,1.1057993,4.6,-11.9,330,330,25.63,69.24,25.87,949.78
2024_3_27_11_53_15,5.15,5.05,68,-4.69,-1.9,-1.0,22.57,85.04,19.93,949.55,1.1058599,9.5,-6.9,330,330,25.63,69.23,25.87,949.78
2024_3_27_11_53_15,4.92,4.81,72,-4.57,-1.5,-1.05,22.54,85.19,19.92,949.47,1.1058797,8.9,-5.3,331,331,25.63,69.23,25.89,949.82
2024_3_27_11_53_15,4.84,4.69,70,-4.4,-1.6,-1.22,22.46,85.73,19.95,949.56,1.1062397,-0.8,-9.5,333,333,25.63,69.21,25.87,949.89
2024_3_27_11_53_15,5.06,5.0,71,-4.73,-1.62,-0.79,22.72,84.09,19.9,949.54,1.105288,6.3,-12.0,330,330,25.63,69.21,25.87,949.67
2024_3_27_11_53_15,4.75,4.62,75,-4.47,-1.18,-1.11,22.75,84.2,19.94,949.53,1.105159,-4.9,-9.4,334,334,25.63,69.22,25.87,949.89
2024_3_27_11_53_15,4.93,4.85,71,-4.59,-1.58,-0.86,22.74,84.22,19.94,949.52,1.1051601,-2.3,-4.6,336,336,25.63,69.23,25.89,949.82
2024_3_27_11_53_15,4.96,4.83,69,-4.51,-1.72,-1.14,22.6,84.9,19.93,949.46,1.1056201,0.2,-12.3,331,331,25.63,69.26,25.87,949.78
2024_3_27_11_53_16,5.22,5.15,69,-4.81,-1.82,-0.89,22.65,84.82,19.96,949.5,1.1054945,6.7,-9.8,329,329,25.63,69.26,25.87,949.78
2024_3_27_11_53_16,5.05,4.93,68,-4.57,-1.85,-1.08,22.54,85.27,19.94,949.56,1.1059574,-2.1,-5.2,336,336,25.63,69.27,25.89,949.82
2024_3_27_11_53_16,5.09,4.99,68,-4.62,-1.88,-0.97,22.58,85.22,19.97,949.56,1.1058131,8.0,-6.9,331,331,25.64,69.29,25.89,949.82
2024_3_27_11_53_16,5.03,4.93,71,-4.66,-1.62,-1.01,22.63,84.89,19.95,949.49,1.1055589,2.1,-9.3,331,331,25.64,69.3,25.87,949.67
2024_3_27_11_53_16,5.04,4.95,71,-4.68,-1.62,-0.95,22.63,84.82,19.94,949.54,1.1056076,-5.3,-6.6,335,335,25.64,69.33,25.89,949.93
2024_3_27_11_53_16,4.93,4.82,69,-4.5,-1.73,-1.06,22.66,84.69,19.94,949.49,1.1054562,6.7,-8.8,330,330,25.64,69.36,25.89,949.82
2024_3_27_11_53_16,5.05,4.95,68,-4.59,-1.85,-0.99,22.63,84.88,19.96,949.53,1.1055713,18.9,-6.4,326,326,25.64,69.37,25.89,949.82
2024_3_27_11_53_16,5.07,4.98,69,-4.65,-1.78,-0.96,22.61,85.01,19.96,949.56,1.105713,-4.7,-8.3,335,335,25.64,69.4,25.89,949.82
2024_3_27_11_53_16,5.07,4.98,68,-4.62,-1.86,-0.97,22.54,85.3,19.95,949.52,1.1059124,4.5,-8.5,332,332,25.64,69.41,25.89,949.71
2024_3_27_11_53_16,4.91,4.8,71,-4.53,-1.58,-1.04,22.56,85.17,19.95,949.53,1.1058381,-1.9,-9.6,333,333,25.64,69.44,25.89,949.71
2024_3_27_11_53_17,4.97,4.87,71,-4.62,-1.55,-0.96,22.57,85.2,19.96,949.55,1.1058273,2.6,-10.2,331,331,25.64,69.45,25.89,949.93
2024_3_27_11_53_17,4.96,4.86,72,-4.62,-1.51,-0.96,22.59,84.97,19.93,949.54,1.1057711,7.6,-4.4,333,333,25.64,69.48,25.89,949.82
2024_3_27_11_53_17,4.72,4.61,71,-4.37,-1.48,-1.02,22.61,85.0,19.96,949.54,1.105673,3.6,-8.3,332,332,25.64,69.53,25.89,949.82
2024_3_27_11_53_17,4.95,4.81,70,-4.51,-1.67,-1.2,22.27,86.72,19.95,949.54,1.1069497,3.9,-6.5,333,333,25.64,69.6,25.89,949.71
2024_3_27_11_53_17,5.23,5.14,70,-4.83,-1.76,-0.95,22.49,85.5,19.93,949.51,1.1061065,5.6,-3.9,334,334,25.64,69.65,25.89,949.82
2024_3_27_11_53_17,5.22,5.16,69,-4.82,-1.84,-0.75,22.42,85.93,19.95,949.52,1.1063566,1.7,-7.9,333,333,25.64,69.7,25.89,949.71
2024_3_27_11_53_17,4.97,4.81,75,-4.65,-1.21,-1.26,22.39,86.19,19.96,949.55,1.1065239,-0.7,-10.8,332,332,25.64,69.76,25.89,949.82
2024_3_27_11_53_17,5.04,4.96,73,-4.75,-1.45,-0.88,22.51,85.54,19.96,949.55,1.1060743,1.3,-7.2,333,333,25.64,69.82,25.89,949.82
2024_3_27_11_53_17,4.81,4.7,72,-4.47,-1.46,-0.99,22.52,85.41,19.95,949.54,1.1060079,0.1,-7.4,334,334,25.64,69.86,25.89,949.71
2024_3_27_11_53_17,4.76,4.62,73,-4.41,-1.37,-1.15,22.35,86.35,19.95,949.53,1.1066533,8.4,-7.1,331,331,25.64,69.91,25.89,949.82
2024_3_27_11_53_18,4.78,4.63,76,-4.5,-1.09,-1.19,22.62,84.96,19.96,949.53,1.1056305,14.3,-5.9,329,329,25.64,69.93,25.89,949.71
2024_3_27_11_53_18,4.82,4.73,71,-4.48,-1.51,-0.93,22.54,85.35,19.96,949.52,1.1058999,-2.4,-8.7,334,334,25.64,69.95,25.89,949.71
2024_3_27_11_53_18,4.54,4.4,75,-4.26,-1.13,-1.13,22.46,85.8,19.96,949.52,1.1062127,-4.5,-9.2,335,335,25.64,69.97,25.89,949.71
2024_3_27_11_53_18,5.08,4.98,71,-4.7,-1.64,-1.0,22.34,86.36,19.95,949.52,1.1066775,-6.3,-7.5,336,336,25.64,70.01,25.89,949.82
2024_3_27_11_53_18,4.91,4.8,71,-4.53,-1.6,-1.01,22.45,85.84,19.96,949.51,1.1062404,0.0,-10.4,332,332,25.64,70.05,25.89,949.82
2024_3_27_11_53_18,4.58,4.47,73,-4.28,-1.28,-1.03,22.43,86.02,19.98,949.55,1.1063259,8.6,-7.3,332,332,25.64,70.12,25.89,949.82
2024_3_27_11_53_18,4.8,4.64,73,-4.44,-1.36,-1.23,22.37,86.21,19.95,949.54,1.1065959,1.9,-10.1,332,332,25.64,70.18,25.89,949.71
2024_3_27_11_53_18,4.97,4.91,70,-4.63,-1.64,-0.73,22.68,84.56,19.94,949.55,1.1054296,-0.8,-5.9,335,335,25.64,70.26,25.89,949.71
2024_3_27_11_53_18,4.64,4.56,72,-4.34,-1.41,-0.83,22.66,84.68,19.95,949.53,1.1054798,-1.0,-3.1,337,337,25.64,70.31,25.89,949.93
2024_3_27_11_53_18,4.89,4.78,69,-4.46,-1.7,-1.04,22.5,85.49,19.94,949.52,1.1060683,0.9,-9.0,333,333,25.64,70.36,25.89,949.93
2024_3_27_11_53_19,4.78,4.7,69,-4.38,-1.7,-0.87,22.67,84.69,19.95,949.56,1.1054878,4.7,-7.7,333,333,25.64,70.4,25.9,949.86
2024_3_27_11_53_19,5.11,5.03,70,-4.72,-1.75,-0.89,22.71,84.47,19.96,949.54,1.1052749,6.2,-7.3,332,332,25.65,70.45,25.89,949.82
2024_3_27_11_53_19,5.14,5.08,70,-4.76,-1.77,-0.79,22.76,84.23,19.95,949.56,1.1051579,8.9,-5.6,331,331,25.64,70.49,25.89,949.82
2024_3_27_11_53_19,5.02,4.94,72,-4.7,-1.52,-0.88,22.59,85.07,19.95,949.55,1.1057687,-2.3,-7.3,335,335,25.64,70.5,25.89,949.82
2024_3_27_11_53_19,4.79,4.71,71,-4.45,-1.53,-0.9,22.66,84.84,19.97,949.51,1.1054577,-1.4,-8.3,334,334,25.64,70.51,25.89,949.82
2024_3_27_11_53_19,4.73,4.63,68,-4.3,-1.73,-0.94,22.61,85.05,19.97,949.53,1.1056404,8.0,-5.4,333,333,25.64,70.51,25.89,949.82
2024_3_27_11_53_19,5.01,4.93,68,-4.57,-1.86,-0.87,22.61,84.98,19.95,949.54,1.1056888,-5.1,-9.2,334,334,25.64,70.53,25.89,949.71
2024_3_27_11_53_19,4.94,4.88,69,-4.57,-1.73,-0.77,22.59,85.16,19.97,949.54,1.1057266,11.7,-7.7,328,328,25.64,70.59,25.89,949.82
2024_3_27_11_53_19,4.84,4.73,68,-4.4,-1.76,-0.99,22.47,85.76,19.96,949.57,1.1062342,5.2,-5.1,334,334,25.65,70.63,25.89,949.82
2024_3_27_11_53_19,4.94,4.86,70,-4.56,-1.67,-0.92,22.43,86.01,19.97,949.54,1.106333,-1.5,-8.5,334,334,25.64,70.67,25.89,949.82
2024_3_27_11_53_20,4.62,4.53,71,-4.27,-1.51,-0.88,22.79,84.13,19.97,949.49,1.1049305,5.9,-8.7,331,331,25.64,70.71,25.89,949.82
2024_3_27_11_53_20,4.83,4.75,70,-4.47,-1.62,-0.84,22.67,84.86,19.99,949.58,1.1054908,5.3,-6.2,333,333,25.64,70.74,25.89,949.82
2024_3_27_11_53_20,5.09,5.03,70,-4.73,-1.7,-0.81,22.5,85.68,19.98,949.5,1.1060411,0.1,-6.1,335,335,25.64,70.76,25.89,949.71
2024_3_27_11_53_20,5.06,4.97,71,-4.69,-1.65,-0.94,22.46,85.96,19.99,949.55,1.1062231,2.3,-7.5,333,333,25.64,70.78,25.89,949.71
2024_3_27_11_53_20,4.96,4.82,68,-4.47,-1.8,-1.16,22.51,85.62,19.98,949.54,1.1060119,-3.1,-7.5,335,335,25.64,70.81,25.87,949.67
2024_3_27_11_53_20,4.87,4.8,69,-4.47,-1.75,-0.85,22.39,86.22,19.98,949.51,1.1064273,2.3,-4.5,335,335,25.64,70.83,25.89,949.93
2024_3_27_11_53_20,4.71,4.62,72,-4.38,-1.46,-0.92,22.72,84.49,19.97,949.56,1.1052942,11.0,-5.7,330,330,25.64,70.84,25.89,949.71
2024_3_27_11_53_20,4.77,4.65,70,-4.38,-1.56,-1.07,22.58,85.17,19.96,949.49,1.1057186,1.4,-3.8,336,336,25.64,70.84,25.89,949.82
2024_3_27_11_53_20,4.48,4.33,74,-4.17,-1.17,-1.15,22.5,85.66,19.98,949.56,1.106089,-7.9,-8.5,336,336,25.64,70.86,25.89,949.82
2024_3_27_11_53_20,4.72,4.62,68,-4.29,-1.7,-0.99,22.43,86.12,20.0,949.52,1.1062824,-5.5,-5.5,337,337,25.64,70.86,25.89,949.82
2024_3_27_11_53_21,4.72,4.63,69,-4.34,-1.64,-0.89,22.53,85.51,19.98,949.54,1.1059521,3.0,-12.0,330,330,25.64,70.86,25.89,949.71
2024_3_27_11_53_21,4.66,4.55,72,-4.33,-1.39,-1.03,22.65,84.87,19.98,949.56,1.1055135,1.4,-9.7,331,331,25.64,70.86,25.89,949.82
2024_3_27_11_53_21,4.61,4.52,70,-4.26,-1.51,-0.93,22.57,85.4,19.99,949.49,1.105763,6.8,-4.3,334,334,25.64,70.86,25.89,949.93
2024_3_27_11_53_21,4.74,4.62,73,-4.42,-1.35,-1.02,22.52,85.54,19.97,949.58,1.1060537,-2.1,-12.3,331,331,25.64,70.87,25.89,949.82
2024_3_27_11_53_21,4.62,4.54,71,-4.29,-1.49,-0.87,22.54,85.51,19.99,949.54,1.1059083,2.4,-10.3,331,331,25.64,70.87,25.89,949.82
2024_3_27_11_53_21,4.58,4.41,74,-4.25,-1.21,-1.24,22.4,86.38,20.01,949.54,1.1064399,-5.1,-5.2,337,337,25.64,70.9,25.89,949.82
2024_3_27_11_53_21,4.52,4.44,74,-4.26,-1.22,-0.89,22.41,86.21,19.99,949.49,1.1063263,4.3,-6.5,333,333,25.64,70.93,25.89,949.82
2024_3_27_11_53_21,4.53,4.4,75,-4.26,-1.1,-1.09,22.5,85.76,19.99,949.55,1.1060698,7.3,-6.7,331,331,25.64,70.96,25.89,949.71
2024_3_27_11_53_21,4.96,4.87,75,-4.7,-1.27,-0.95,22.39,86.29,19.99,949.55,1.1064897,3.4,-6.0,334,334,25.64,71.0,25.89,949.82
2024_3_27_11_53_21,4.81,4.74,73,-4.53,-1.41,-0.81,22.54,85.64,20.01,949.52,1.1058863,0.7,-8.5,333,333,25.64,71.03,25.89,949.82
2024_3_27_11_53_22,4.72,4.65,72,-4.42,-1.43,-0.83,22.52,85.69,20.0,949.56,1.1060109,7.0,-8.7,330,330,25.64,71.07,25.89,949.82
2024_3_27_11_53_22,4.64,4.56,73,-4.35,-1.36,-0.87,22.43,86.17,20.01,949.51,1.1062682,-9.2,-8.5,336,336,25.64,71.12,25.89,949.82
2024_3_27_11_53_22,4.66,4.53,75,-4.38,-1.14,-1.08,22.49,85.93,20.01,949.5,1.1060548,5.7,-4.0,335,335,25.64,71.13,25.89,949.71
2024_3_27_11_53_22,4.65,4.55,72,-4.34,-1.37,-0.95,22.45,86.09,20.01,949.57,1.106269,8.6,-10.2,329,329,25.64,71.14,25.89,949.82
2024_3_27_11_53_22,4.79,4.71,69,-4.39,-1.72,-0.87,22.5,85.83,20.01,949.57,1.1060878,8.1,-5.4,333,333,25.63,71.15,25.89,949.82
2024_3_27_11_53_22,4.25,4.15,73,-3.96,-1.24,-0.93,22.6,85.29,20.01,949.53,1.105656,2.1,-7.5,333,333,25.64,71.14,25.89,949.93
2024_3_27_11_53_22,4.61,4.5,71,-4.26,-1.47,-1.0,22.66,85.0,20.01,949.51,1.1054246,-2.9,-8.2,334,334,25.63,71.14,25.89,949.82
2024_3_27_11_53_22,4.62,4.51,70,-4.24,-1.53,-1.02,22.64,85.05,20.0,949.51,1.1054862,-7.7,-8.5,335,335,25.64,71.13,25.89,949.82
2024_3_27_11_53_22,4.76,4.61,72,-4.4,-1.39,-1.18,22.73,84.63,20.01,949.56,1.105193,8.5,-8.7,329,329,25.64,71.11,25.89,949.71
2024_3_27_11_53_22,4.81,4.72,73,-4.53,-1.36,-0.93,22.62,85.2,20.01,949.53,1.1055855,12.3,-4.2,331,331,25.63,71.1,25.89,949.82
2024_3_27_11_53_23,5.13,5.03,72,-4.77,-1.59,-1.02,22.56,85.68,20.03,949.51,1.1057818,-2.5,-9.6,334,334,25.63,71.09,25.89,949.82
2024_3_27_11_53_23,4.86,4.76,69,-4.44,-1.71,-0.96,22.69,84.94,20.03,949.53,1.1053154,2.4,-8.1,332,332,25.64,71.09,25.89,949.93
2024_3_27_11_53_23,4.67,4.6,71,-4.36,-1.46,-0.79,22.63,85.19,20.01,949.5,1.1055208,10.4,-2.5,333,333,25.64,71.07,25.89,949.71
2024_3_27_11_53_23,4.64,4.48,77,-4.36,-1.05,-1.2,22.51,85.96,20.04,949.54,1.1060005,2.4,-9.1,332,332,25.63,71.09,25.89,949.82
2024_3_27_11_53_23,4.78,4.7,73,-4.49,-1.37,-0.89,22.55,85.55,20.01,949.52,1.1058319,3.5,-14.0,328,328,25.63,71.07,25.89,949.82
2024_3_27_11_53_23,4.65,4.52,70,-4.24,-1.57,-1.08,22.47,85.98,20.01,949.51,1.1061341,0.0,-5.2,335,335,25.64,71.07,25.89,949.82
2024_3_27_11_53_23,4.84,4.74,70,-4.45,-1.63,-0.98,22.54,85.59,20.01,949.53,1.1058804,-7.1,-6.4,337,337,25.64,71.07,25.89,949.82
2024_3_27_11_53_23,4.73,4.66,71,-4.4,-1.55,-0.8,22.63,85.35,20.04,949.54,1.1055549,7.5,-10.1,329,329,25.63,71.07,25.89,949.82
2024_3_27_11_53_23,4.71,4.58,70,-4.31,-1.54,-1.08,22.43,86.19,20.0,949.55,1.1063418,9.1,-8.2,330,330,25.63,71.06,25.89,949.82
2024_3_27_11_53_23,4.89,4.76,71,-4.5,-1.55,-1.11,22.37,86.66,20.04,949.49,1.106459,2.0,-4.9,336,336,25.64,71.08,25.89,949.71
2024_3_27_11_53_24,4.76,4.67,70,-4.39,-1.59,-0.92,22.39,86.64,20.05,949.53,1.1064305,0.0,-8.4,333,333,25.63,71.08,25.9,949.75
2024_3_27_11_53_24,4.73,4.61,70,-4.34,-1.54,-1.05,22.47,86.1,20.03,949.52,1.1061165,5.3,-9.2,330,330,25.63,71.07,25.89,949.71
2024_3_27_11_53_24,4.69,4.62,71,-4.35,-1.54,-0.81,22.63,85.24,20.02,949.48,1.105478,-2.5,-5.8,335,335,25.63,71.07,25.9,949.86
2024_3_27_11_53_24,4.94,4.82,67,-4.44,-1.87,-1.09,22.47,86.02,20.01,949.5,1.1061103,8.6,-11.3,328,328,25.63,71.07,25.89,949.82
2024_3_27_11_53_24,4.85,4.75,70,-4.46,-1.64,-0.96,22.56,85.6,20.02,949.52,1.1058086,3.4,-12.6,329,329,25.64,71.06,25.89,949.82
