Time Stamp,Wind Speed (m/s),2D Wind Speed (m/s),Horizontal Wind Direction (Degrees),U Vector (m/s),V Vector (m/s),W Vector (m/s),Temperature (TSM) (C),Relative Humidity (TSM) (%),Dew Point (TSM) (C),Absolute Pressure (TSM) (hPa),Air Density (TSM) (kg/m^3),Pitch Angle (Degrees),Roll Angle (Degrees),Magnetic Heading (Degrees),True Heading (Degrees),Temperature (AHT10) (C),Relative Humidity (AHT10) (%),Temperature (MS5611) (C),Absolute Pressure (MS5611) (hPa)
2025_10_9_13_23_18,,02.94,D,134,U,-02.05,V,01.98,W,-00.75,T,26.10,H,49.29,P,947.71,PI,002.7,RO,-000.5,MD,008,32.67,58.20,36.05,946.00
2025_10_9_13_23_19,,02.83,D,137,U,-01.88,V,01.98,W,-00.77,T,26.08,H,49.32,P,947.72,PI,-000.4,RO,001.7,MD,008,32.69,58.20,36.05,946.00
2025_10_9_13_23_19,,02.77,D,136,U,-01.86,V,01.91,W,-00.75,T,26.08,H,49.28,P,947.72,PI,000.6,RO,002.8,MD,009,32.65,58.17,36.05,945.88
2025_10_9_13_23_19,,02.70,D,137,U,-01.75,V,01.91,W,-00.74,T,26.08,H,49.28,P,947.71,PI,002.5,RO,001.5,MD,008,32.67,58.21,36.05,946.00
2025_10_9_13_23_19,,02.96,D,138,U,-01.92,V,02.10,W,-00.81,T,26.06,H,49.25,P,947.73,PI,001.6,RO,001.6,MD,009,32.67,58.18,36.05,946.00
2025_10_9_13_23_19,,02.92,D,137,U,-01.93,V,02.05,W,-00.79,T,26.08,H,49.30,P,947.72,PI,001.2,RO,001.4,MD,009,32.68,58.22,36.05,946.00
2025_10_9_13_23_20,,02.97,D,137,U,-01.94,V,02.09,W,-00.83,T,26.09,H,49.28,P,947.71,PI,000.9,RO,002.8,MD,009,32.68,58.21,36.05,946.00
2025_10_9_13_23_20,,02.94,D,136,U,-01.97,V,02.04,W,-00.79,T,26.05,H,49.29,P,947.71,PI,001.1,RO,004.4,MD,009,32.68,58.22,36.05,946.00
2025_10_9_13_23_20,,02.69,D,136,U,-01.82,V,01.86,W,-00.71,T,26.07,H,49.28,P,947.71,PI,000.8,RO,002.2,MD,009,32.68,58.16,36.05,946.00
2025_10_9_13_23_20,,02.84,D,137,U,-01.88,V,01.99,W,-00.76,T,26.02,H,49.25,P,947.71,PI,000.3,RO,000.1,MD,009,32.67,58.24,36.05,946.00
2025_10_9_13_23_20,,02.82,D,138,U,-01.82,V,02.01,W,-00.77,T,26.04,H,49.25,P,947.71,PI,000.8,RO,003.8,MD,009,32.67,58.17,36.05,946.00
2025_10_9_13_23_21,,02.86,D,136,U,-01.91,V,01.99,W,-00.76,T,26.06,H,49.26,P,947.71,PI,003.0,RO,003.2,MD,009,32.68,58.21,36.05,946.00
2025_10_9_13_23_21,,03.05,D,138,U,-01.95,V,02.19,W,-00.84,T,26.04,H,49.26,P,947.70,PI,000.4,RO,-000.6,MD,008,32.66,58.19,36.05,946.00
2025_10_9_13_23_21,,03.23,D,135,U,-02.19,V,02.21,W,-00.86,T,26.06,H,49.25,P,947.70,PI,001.8,RO,001.1,MD,008,32.66,58.16,36.05,946.00
2025_10_9_13_23_21,,03.26,D,135,U,-02.24,V,02.21,W,-00.85,T,26.04,H,49.29,P,947.69,PI,001.7,RO,002.1,MD,009,32.66,58.20,36.05,946.00
2025_10_9_13_23_21,,03.12,D,136,U,-02.10,V,02.15,W,-00.84,T,26.09,H,49.26,P,947.69,PI,001.0,RO,001.8,MD,009,32.64,58.18,36.05,946.11
2025_10_9_13_23_22,,03.25,D,138,U,-02.11,V,02.31,W,-00.89,T,26.08,H,49.27,P,947.69,PI,000.9,RO,003.4,MD,009,32.65,58.21,36.05,946.00
2025_10_9_13_23_22,,03.37,D,136,U,-02.28,V,02.32,W,-00.88,T,26.08,H,49.25,P,947.69,PI,001.1,RO,002.5,MD,009,32.65,58.22,36.05,946.11
2025_10_9_13_23_22,,03.37,D,136,U,-02.28,V,02.32,W,-00.89,T,26.08,H,49.25,P,947.68,PI,000.7,RO,000.2,MD,008,32.66,58.22,36.04,945.84
2025_10_9_13_23_22,,03.30,D,134,U,-02.28,V,02.23,W,-00.85,T,26.07,H,49.23,P,947.69,PI,001.0,RO,001.4,MD,008,32.66,58.19,36.05,946.00
2025_10_9_13_23_22,,03.27,D,131,U,-02.37,V,02.09,W,-00.83,T,26.09,H,49.23,P,947.68,PI,001.0,RO,003.7,MD,009,32.65,58.18,36.05,946.00
2025_10_9_13_23_23,,03.26,D,128,U,-02.49,V,01.91,W,-00.86,T,26.11,H,49.29,P,947.68,PI,000.7,RO,-000.1,MD,009,32.66,58.15,36.05,946.11
2025_10_9_13_23_23,,03.08,D,131,U,-02.25,V,01.95,W,-00.78,T,26.15,H,49.30,P,947.67,PI,000.4,RO,003.2,MD,009,32.64,58.23,36.04,945.84
2025_10_9_13_23_23,,03.46,D,133,U,-02.46,V,02.26,W,-00.91,T,26.08,H,49.26,P,947.68,PI,004.2,RO,-000.8,MD,008,32.64,58.14,36.05,946.00
2025_10_9_13_23_23,,03.14,D,132,U,-02.27,V,02.01,W,-00.83,T,26.07,H,49.28,P,947.67,PI,001.7,RO,003.3,MD,009,32.65,58.22,36.05,946.00
2025_10_9_13_23_23,,03.27,D,132,U,-02.37,V,02.10,W,-00.82,T,26.10,H,49.26,P,947.66,PI,002.5,RO,003.3,MD,009,32.63,58.27,36.05,946.00
2025_10_9_13_23_24,,03.68,D,131,U,-02.69,V,02.32,W,-00.95,T,26.07,H,49.25,P,947.65,PI,000.6,RO,001.2,MD,008,32.64,58.20,36.04,945.84
2025_10_9_13_23_24,,03.56,D,132,U,-02.57,V,02.31,W,-00.88,T,26.10,H,49.26,P,947.66,PI,-000.6,RO,-000.6,MD,009,32.63,58.22,36.04,945.84
2025_10_9_13_23_24,,03.60,D,131,U,-02.63,V,02.30,W,-00.88,T,26.08,H,49.26,P,947.66,PI,002.1,RO,002.3,MD,009,32.65,58.25,36.05,946.00
2025_10_9_13_23_24,,03.39,D,130,U,-02.51,V,02.14,W,-00.82,T,26.12,H,49.31,P,947.66,PI,001.0,RO,003.3,MD,009,32.65,58.27,36.04,945.96
2025_10_9_13_23_24,,03.44,D,130,U,-02.54,V,02.15,W,-00.87,T,26.08,H,49.26,P,947.68,PI,000.9,RO,002.3,MD,008,32.63,58.26,36.04,945.96
2025_10_9_13_23_25,,03.61,D,132,U,-02.61,V,02.32,W,-00.93,T,26.07,H,49.30,P,947.68,PI,001.7,RO,000.5,MD,008,32.62,58.29,36.04,945.84
2025_10_9_13_23_25,,03.68,D,136,U,-02.46,V,02.55,W,-00.97,T,26.06,H,49.30,P,947.65,PI,003.0,RO,-000.1,MD,009,32.65,58.32,36.04,945.84
2025_10_9_13_23_25,,03.75,D,137,U,-02.48,V,02.63,W,-01.00,T,26.05,H,49.30,P,947.66,PI,000.7,RO,002.3,MD,009,32.64,58.30,36.04,945.96
2025_10_9_13_23_25,,03.82,D,138,U,-02.45,V,02.74,W,-01.02,T,26.06,H,49.33,P,947.65,PI,-000.4,RO,002.4,MD,009,32.63,58.31,36.05,946.00
2025_10_9_13_23_25,,03.72,D,141,U,-02.25,V,02.77,W,-01.03,T,26.04,H,49.34,P,947.66,PI,002.6,RO,002.2,MD,009,32.62,58.30,36.05,946.00
2025_10_9_13_23_26,,03.99,D,146,U,-02.15,V,03.20,W,-01.05,T,26.06,H,49.31,P,947.65,PI,000.8,RO,000.4,MD,008,32.63,58.30,36.04,945.96
2025_10_9_13_23_26,,04.17,D,147,U,-02.20,V,03.37,W,-01.08,T,26.10,H,49.31,P,947.64,PI,002.6,RO,001.7,MD,009,32.63,58.31,36.05,946.00
2025_10_9_13_23_26,,04.27,D,146,U,-02.32,V,03.40,W,-01.14,T,26.05,H,49.36,P,947.65,PI,000.9,RO,002.1,MD,009,32.64,58.38,36.05,945.88
2025_10_9_13_23_26,,03.99,D,146,U,-02.18,V,03.17,W,-01.07,T,26.04,H,49.32,P,947.68,PI,002.3,RO,002.5,MD,009,32.62,58.31,36.05,946.00
2025_10_9_13_23_26,,03.98,D,148,U,-02.02,V,03.25,W,-01.07,T,26.09,H,49.35,P,947.66,PI,001.4,RO,-000.2,MD,009,32.64,58.37,36.04,945.84
2025_10_9_13_23_27,,04.16,D,149,U,-02.08,V,03.43,W,-01.08,T,26.09,H,49.38,P,947.66,PI,001.3,RO,003.0,MD,009,32.61,58.34,36.04,945.84
2025_10_9_13_23_27,,04.22,D,148,U,-02.17,V,03.45,W,-01.09,T,26.07,H,49.33,P,947.67,PI,001.6,RO,000.7,MD,008,32.61,58.34,36.05,946.00
2025_10_9_13_23_27,,04.14,D,147,U,-02.19,V,03.34,W,-01.08,T,26.11,H,49.35,P,947.65,PI,003.2,RO,003.3,MD,008,32.63,58.35,36.04,945.84
2025_10_9_13_23_27,,03.83,D,147,U,-02.01,V,03.10,W,-01.00,T,26.09,H,49.31,P,947.65,PI,002.1,RO,001.8,MD,008,32.63,58.41,36.05,946.00
2025_10_9_13_23_27,,03.97,D,152,U,-01.79,V,03.42,W,-00.97,T,26.11,H,49.36,P,947.65,PI,001.8,RO,001.9,MD,009,32.63,58.39,36.04,945.84
2025_10_9_13_23_28,,04.61,D,154,U,-01.96,V,04.01,W,-01.15,T,26.09,H,49.35,P,947.65,PI,003.1,RO,000.4,MD,008,32.64,58.44,36.04,945.96
2025_10_9_13_23_28,,04.92,D,157,U,-01.89,V,04.39,W,-01.17,T,26.10,H,49.36,P,947.66,PI,001.1,RO,003.1,MD,009,32.62,58.41,36.04,946.07
2025_10_9_13_23_28,,04.70,D,158,U,-01.72,V,04.24,W,-01.07,T,26.09,H,49.39,P,947.64,PI,000.4,RO,001.1,MD,009,32.62,58.43,36.04,945.96
2025_10_9_13_23_28,,04.01,D,151,U,-01.87,V,03.38,W,-01.06,T,26.06,H,49.38,P,947.66,PI,002.6,RO,001.8,MD,009,32.62,58.46,36.05,946.00
2025_10_9_13_23_28,,03.71,D,150,U,-01.79,V,03.12,W,-00.91,T,26.08,H,49.35,P,947.67,PI,003.5,RO,001.0,MD,009,32.63,58.47,36.05,946.00
2025_10_9_13_23_29,,03.29,D,151,U,-01.56,V,02.79,W,-00.78,T,26.04,H,49.42,P,947.67,PI,000.9,RO,000.7,MD,008,32.62,58.47,36.05,946.00
2025_10_9_13_23_29,,03.18,D,145,U,-01.78,V,02.51,W,-00.83,T,26.04,H,49.38,P,947.67,PI,000.9,RO,001.0,MD,008,32.62,58.46,36.04,946.07
2025_10_9_13_23_29,,03.21,D,141,U,-01.97,V,02.39,W,-00.87,T,26.04,H,49.40,P,947.68,PI,000.6,RO,001.6,MD,008,32.62,58.48,36.04,945.96
2025_10_9_13_23_29,,03.31,D,135,U,-02.25,V,02.27,W,-00.87,T,26.12,H,49.41,P,947.67,PI,000.2,RO,001.5,MD,008,32.63,58.41,36.04,945.96
2025_10_9_13_23_29,,03.26,D,131,U,-02.38,V,02.07,W,-00.84,T,26.11,H,49.40,P,947.66,PI,000.5,RO,000.0,MD,008,32.64,58.50,36.04,945.96
2025_10_9_13_23_30,,03.50,D,130,U,-02.59,V,02.17,W,-00.89,T,26.11,H,49.42,P,947.66,PI,002.7,RO,001.1,MD,009,32.64,58.50,36.04,945.96
2025_10_9_13_23_30,,03.43,D,129,U,-02.56,V,02.10,W,-00.90,T,26.15,H,49.42,P,947.67,PI,000.4,RO,005.3,MD,009,32.63,58.53,36.04,945.84
2025_10_9_13_23_30,,03.36,D,125,U,-02.66,V,01.83,W,-00.95,T,26.17,H,49.40,P,947.65,PI,000.7,RO,003.0,MD,009,32.63,58.51,36.04,945.96
2025_10_9_13_23_30,,03.44,D,123,U,-02.77,V,01.82,W,-00.94,T,26.18,H,49.43,P,947.66,PI,000.4,RO,000.5,MD,008,32.63,58.51,36.04,946.07
2025_10_9_13_23_30,,03.48,D,128,U,-02.64,V,02.09,W,-00.88,T,26.16,H,49.44,P,947.65,PI,-000.6,RO,001.9,MD,009,32.60,58.53,36.04,945.84
2025_10_9_13_23_31,,03.43,D,131,U,-02.51,V,02.17,W,-00.88,T,26.09,H,49.44,P,947.67,PI,000.8,RO,003.7,MD,009,32.62,58.52,36.04,945.96
2025_10_9_13_23_31,,03.32,D,133,U,-02.37,V,02.18,W,-00.82,T,26.14,H,49.46,P,947.67,PI,001.6,RO,000.8,MD,008,32.60,58.51,36.04,945.84
2025_10_9_13_23_31,,03.32,D,133,U,-02.35,V,02.20,W,-00.83,T,26.15,H,49.43,P,947.68,PI,002.3,RO,-000.9,MD,009,32.62,58.52,36.04,945.96
2025_10_9_13_23_31,,03.32,D,134,U,-02.33,V,02.22,W,-00.84,T,26.19,H,49.46,P,947.67,PI,-000.1,RO,002.4,MD,009,32.62,58.61,36.04,945.96
2025_10_9_13_23_31,,03.25,D,139,U,-02.05,V,02.36,W,-00.88,T,26.18,H,49.41,P,947.69,PI,000.8,RO,000.9,MD,009,32.63,58.61,36.04,946.07
2025_10_9_13_23_32,,03.15,D,143,U,-01.84,V,02.40,W,-00.85,T,26.16,H,49.44,P,947.69,PI,000.4,RO,003.1,MD,009,32.62,58.57,36.04,945.96
2025_10_9_13_23_32,,03.45,D,145,U,-01.89,V,02.74,W,-00.92,T,26.10,H,49.47,P,947.69,PI,002.7,RO,-000.8,MD,008,32.61,58.59,36.04,945.84
2025_10_9_13_23_32,,03.54,D,147,U,-01.86,V,02.86,W,-00.92,T,26.12,H,49.47,P,947.69,PI,002.0,RO,002.4,MD,009,32.61,58.62,36.04,946.07
2025_10_9_13_23_32,,03.76,D,152,U,-01.71,V,03.21,W,-00.99,T,26.08,H,49.47,P,947.70,PI,-000.0,RO,001.9,MD,008,32.62,58.57,36.04,945.96
2025_10_9_13_23_32,,04.81,D,159,U,-01.65,V,04.39,W,-01.06,T,26.07,H,49.43,P,947.69,PI,001.6,RO,001.2,MD,009,32.61,58.65,36.04,946.07
2025_10_9_13_23_33,,05.05,D,155,U,-02.04,V,04.43,W,-01.35,T,26.11,H,49.49,P,947.68,PI,002.3,RO,001.5,MD,009,32.62,58.63,36.04,946.07
2025_10_9_13_23_33,,04.82,D,155,U,-01.95,V,04.20,W,-01.34,T,26.10,H,49.48,P,947.69,PI,000.8,RO,-001.0,MD,009,32.59,58.62,36.04,945.96
2025_10_9_13_23_33,,04.96,D,153,U,-02.19,V,04.26,W,-01.28,T,26.11,H,49.50,P,947.70,PI,000.4,RO,003.2,MD,009,32.60,58.63,36.04,945.96
2025_10_9_13_23_33,,04.90,D,155,U,-01.97,V,04.25,W,-01.43,T,26.11,H,49.51,P,947.70,PI,004.6,RO,-000.4,MD,008,32.60,58.65,36.04,945.96
2025_10_9_13_23_33,,04.95,D,157,U,-01.85,V,04.30,W,-01.62,T,26.13,H,49.49,P,947.68,PI,002.1,RO,000.5,MD,009,32.62,58.66,36.02,945.92
2025_10_9_13_23_34,,05.01,D,160,U,-01.60,V,04.42,W,-01.72,T,26.12,H,49.46,P,947.67,PI,002.5,RO,000.4,MD,008,32.59,58.64,36.04,946.07
2025_10_9_13_23_34,,05.02,D,162,U,-01.43,V,04.45,W,-01.84,T,26.10,H,49.50,P,947.66,PI,002.2,RO,002.0,MD,009,32.61,58.63,36.02,945.92
2025_10_9_13_23_34,,05.09,D,159,U,-01.67,V,04.45,W,-01.83,T,26.24,H,49.48,P,947.67,PI,-000.4,RO,001.8,MD,009,32.62,58.74,36.04,946.07
2025_10_9_13_23_34,,05.29,D,158,U,-01.90,V,04.63,W,-01.73,T,26.13,H,49.53,P,947.66,PI,000.4,RO,-001.4,MD,008,32.63,58.65,36.02,946.04
2025_10_9_13_23_34,,05.50,D,155,U,-02.23,V,04.78,W,-01.56,T,26.13,H,49.54,P,947.65,PI,002.0,RO,-002.6,MD,008,32.60,58.63,36.04,945.96
2025_10_9_13_23_35,,04.83,D,154,U,-02.01,V,04.20,W,-01.29,T,26.10,H,49.51,P,947.66,PI,000.9,RO,003.1,MD,008,32.63,58.70,36.04,945.96
2025_10_9_13_23_35,,05.08,D,157,U,-01.90,V,04.55,W,-01.23,T,26.11,H,49.55,P,947.67,PI,-002.4,RO,002.0,MD,008,32.64,58.70,36.04,945.96
2025_10_9_13_23_35,,04.99,D,157,U,-01.90,V,04.47,W,-01.15,T,26.18,H,49.50,P,947.68,PI,009.9,RO,-003.8,MD,008,32.62,58.67,36.04,946.07
2025_10_9_13_23_35,,04.63,D,158,U,-01.71,V,04.16,W,-01.11,T,26.16,H,49.53,P,947.68,PI,001.9,RO,002.7,MD,009,32.63,58.68,36.02,946.04
2025_10_9_13_23_35,,04.67,D,158,U,-01.67,V,04.21,W,-01.16,T,26.13,H,49.58,P,947.69,PI,-000.8,RO,000.7,MD,008,32.66,58.77,36.02,945.92
2025_10_9_13_23_36,,04.32,D,153,U,-01.89,V,03.69,W,-01.21,T,26.10,H,49.49,P,947.69,PI,-001.6,RO,000.1,MD,008,32.65,58.77,36.02,945.80
2025_10_9_13_23_36,,04.40,D,157,U,-01.66,V,03.93,W,-01.08,T,26.14,H,49.50,P,947.69,PI,004.0,RO,-001.2,MD,008,32.67,58.78,36.02,946.04
2025_10_9_13_23_36,,04.62,D,161,U,-01.46,V,04.26,W,-01.04,T,26.20,H,49.53,P,947.69,PI,001.5,RO,003.1,MD,009,32.68,58.74,36.02,946.04
2025_10_9_13_23_36,,03.66,D,152,U,-01.65,V,03.13,W,-00.93,T,26.19,H,49.54,P,947.70,PI,-000.0,RO,-000.6,MD,008,32.66,58.79,36.02,945.92
2025_10_9_13_23_36,,03.60,D,147,U,-01.90,V,02.92,W,-00.91,T,26.22,H,49.57,P,947.70,PI,002.1,RO,000.9,MD,009,32.68,58.80,36.02,946.04
2025_10_9_13_23_37,,03.52,D,147,U,-01.83,V,02.87,W,-00.91,T,26.22,H,49.55,P,947.71,PI,002.5,RO,002.9,MD,009,32.67,58.78,36.02,945.92
2025_10_9_13_23_37,,03.62,D,149,U,-01.82,V,02.98,W,-00.94,T,26.21,H,49.54,P,947.71,PI,001.8,RO,000.3,MD,009,32.66,58.80,36.00,945.88
2025_10_9_13_23_37,,03.44,D,150,U,-01.68,V,02.88,W,-00.85,T,26.16,H,49.51,P,947.71,PI,001.6,RO,000.6,MD,008,32.67,58.79,36.02,945.92
2025_10_9_13_23_37,,03.54,D,149,U,-01.76,V,02.93,W,-00.93,T,26.16,H,49.55,P,947.71,PI,001.4,RO,-000.2,MD,008,32.67,58.81,36.02,945.92
2025_10_9_13_23_37,,03.34,D,152,U,-01.51,V,02.87,W,-00.79,T,26.19,H,49.59,P,947.71,PI,000.6,RO,000.9,MD,009,32.68,58.83,36.00,945.88
2025_10_9_13_23_38,,03.33,D,148,U,-01.71,V,02.74,W,-00.83,T,26.20,H,49.55,P,947.71,PI,002.1,RO,-000.1,MD,008,32.67,58.80,36.00,945.88
2025_10_9_13_23_38,,03.26,D,150,U,-01.59,V,02.74,W,-00.81,T,26.17,H,49.61,P,947.72,PI,-000.6,RO,001.6,MD,009,32.69,58.77,36.02,946.15
2025_10_9_13_23_38,,03.38,D,152,U,-01.55,V,02.89,W,-00.80,T,26.19,H,49.57,P,947.73,PI,002.2,RO,001.1,MD,009,32.67,58.84,36.00,946.00
2025_10_9_13_23_38,,03.45,D,152,U,-01.59,V,02.94,W,-00.86,T,26.18,H,49.57,P,947.73,PI,001.6,RO,-000.5,MD,008,32.68,58.83,36.00,946.00
2025_10_9_13_23_38,,03.15,D,150,U,-01.52,V,02.66,W,-00.74,T,26.12,H,49.60,P,947.72,PI,000.7,RO,-000.3,MD,008,32.69,58.80,36.00,946.00
2025_10_9_13_23_39,,03.03,D,152,U,-01.37,V,02.60,W,-00.71,T,26.19,H,49.58,P,947.73,PI,000.1,RO,001.7,MD,009,32.69,58.83,36.00,945.77
2025_10_9_13_23_39,,03.65,D,159,U,-01.26,V,03.32,W,-00.83,T,26.21,H,49.58,P,947.73,PI,003.4,RO,001.1,MD,009,32.69,58.82,36.00,946.00
2025_10_9_13_23_39,,04.14,D,154,U,-01.74,V,03.60,W,-01.05,T,26.18,H,49.60,P,947.73,PI,000.2,RO,001.9,MD,009,32.67,58.81,36.00,946.00
2025_10_9_13_23_39,,03.79,D,156,U,-01.49,V,03.37,W,-00.92,T,26.15,H,49.60,P,947.73,PI,003.5,RO,001.2,MD,008,32.67,58.82,35.99,946.08
2025_10_9_13_23_39,,04.35,D,154,U,-01.83,V,03.81,W,-01.04,T,26.10,H,49.57,P,947.75,PI,000.6,RO,-002.5,MD,008,32.69,58.85,36.00,946.11
2025_10_9_13_23_40,,04.10,D,156,U,-01.61,V,03.57,W,-01.21,T,26.17,H,49.62,P,947.74,PI,002.1,RO,001.9,MD,009,32.68,58.87,36.00,946.23
2025_10_9_13_23_40,,04.02,D,155,U,-01.60,V,03.50,W,-01.17,T,26.19,H,49.60,P,947.75,PI,000.7,RO,000.8,MD,009,32.68,58.84,36.00,946.11
2025_10_9_13_23_40,,03.68,D,159,U,-01.21,V,03.20,W,-01.36,T,26.17,H,49.64,P,947.75,PI,001.5,RO,001.6,MD,008,32.67,58.80,36.00,946.00
2025_10_9_13_23_40,,03.73,D,159,U,-01.27,V,03.28,W,-01.23,T,26.23,H,49.55,P,947.74,PI,001.6,RO,003.4,MD,009,32.66,58.89,36.00,946.00
2025_10_9_13_23_40,,04.12,D,154,U,-01.75,V,03.60,W,-00.96,T,26.19,H,49.60,P,947.75,PI,003.2,RO,000.4,MD,008,32.69,58.80,36.00,946.00
2025_10_9_13_23_41,,04.11,D,155,U,-01.71,V,03.61,W,-00.96,T,26.16,H,49.63,P,947.75,PI,001.0,RO,-000.4,MD,008,32.68,58.84,35.99,945.96
2025_10_9_13_23_41,,04.00,D,153,U,-01.76,V,03.46,W,-00.95,T,26.16,H,49.62,P,947.75,PI,002.7,RO,-000.4,MD,008,32.67,58.79,35.99,946.08
2025_10_9_13_23_41,,03.93,D,160,U,-01.34,V,03.61,W,-00.82,T,26.14,H,49.61,P,947.75,PI,-000.1,RO,-000.6,MD,008,32.68,58.83,35.99,945.96
2025_10_9_13_23_41,,04.09,D,152,U,-01.86,V,03.53,W,-00.90,T,26.12,H,49.65,P,947.74,PI,001.2,RO,002.8,MD,009,32.70,58.86,35.99,946.19
2025_10_9_13_23_41,,04.10,D,153,U,-01.81,V,03.56,W,-00.91,T,26.11,H,49.67,P,947.74,PI,001.6,RO,000.4,MD,008,32.68,58.86,35.99,946.08
2025_10_9_13_23_42,,04.13,D,154,U,-01.77,V,03.63,W,-00.86,T,26.15,H,49.63,P,947.74,PI,000.3,RO,003.4,MD,009,32.68,58.90,35.99,946.08
2025_10_9_13_23_42,,02.75,D,161,U,-00.86,V,02.55,W,-00.57,T,26.08,H,49.64,P,947.73,PI,-000.9,RO,000.4,MD,008,32.70,58.81,35.99,945.96
2025_10_9_13_23_42,,02.54,D,156,U,-01.00,V,02.28,W,-00.51,T,26.05,H,49.66,P,947.74,PI,002.0,RO,002.4,MD,009,32.68,58.84,35.97,946.04
2025_10_9_13_23_42,,02.51,D,155,U,-01.05,V,02.23,W,-00.48,T,26.06,H,49.67,P,947.73,PI,-000.2,RO,002.7,MD,009,32.67,58.84,35.97,946.04
2025_10_9_13_23_42,,01.98,D,152,U,-00.92,V,01.71,W,-00.40,T,26.09,H,49.67,P,947.72,PI,-000.1,RO,001.9,MD,009,32.68,58.84,35.99,945.96
2025_10_9_13_23_43,,01.84,D,146,U,-01.01,V,01.48,W,-00.43,T,26.09,H,49.67,P,947.73,PI,001.9,RO,000.5,MD,008,32.68,58.85,35.97,945.92
2025_10_9_13_23_43,,02.08,D,144,U,-01.18,V,01.63,W,-00.53,T,26.06,H,49.65,P,947.72,PI,-000.5,RO,002.8,MD,008,32.69,58.85,35.99,945.96
2025_10_9_13_23_43,,01.98,D,144,U,-01.12,V,01.56,W,-00.48,T,26.03,H,49.70,P,947.72,PI,001.7,RO,002.0,MD,008,32.69,58.86,35.99,945.96
2025_10_9_13_23_43,,02.43,D,139,U,-01.55,V,01.76,W,-00.65,T,26.07,H,49.67,P,947.73,PI,001.4,RO,-000.7,MD,008,32.70,58.86,35.99,945.96
2025_10_9_13_23_43,,02.56,D,136,U,-01.70,V,01.78,W,-00.70,T,26.08,H,49.66,P,947.74,PI,-000.6,RO,000.1,MD,008,32.69,58.90,35.99,946.08
2025_10_9_13_23_44,,02.45,D,137,U,-01.61,V,01.72,W,-00.69,T,26.07,H,49.70,P,947.72,PI,-001.2,RO,003.0,MD,009,32.68,58.84,35.99,945.96
2025_10_9_13_23_44,,02.71,D,133,U,-01.91,V,01.79,W,-00.72,T,26.07,H,49.67,P,947.71,PI,001.3,RO,-000.4,MD,008,32.67,58.85,35.99,945.84
2025_10_9_13_23_44,,02.64,D,130,U,-01.96,V,01.63,W,-00.68,T,26.06,H,49.70,P,947.71,PI,002.1,RO,001.0,MD,008,32.69,58.86,35.99,946.08
2025_10_9_13_23_44,,02.71,D,127,U,-02.07,V,01.59,W,-00.72,T,26.08,H,49.67,P,947.69,PI,000.8,RO,-001.3,MD,008,32.67,58.87,35.99,945.96
2025_10_9_13_23_44,,02.76,D,123,U,-02.21,V,01.46,W,-00.79,T,26.07,H,49.70,P,947.68,PI,001.0,RO,-000.3,MD,009,32.68,58.81,35.97,945.81
2025_10_9_13_23_45,,02.91,D,130,U,-02.15,V,01.81,W,-00.75,T,26.02,H,49.67,P,947.67,PI,-000.0,RO,001.5,MD,009,32.68,58.82,35.99,946.08
2025_10_9_13_23_45,,02.75,D,128,U,-02.07,V,01.64,W,-00.75,T,26.09,H,49.69,P,947.67,PI,-000.3,RO,002.6,MD,009,32.68,58.87,35.97,946.04
2025_10_9_13_23_45,,02.68,D,123,U,-02.14,V,01.38,W,-00.83,T,26.11,H,49.67,P,947.68,PI,-000.8,RO,001.5,MD,008,32.68,58.83,35.97,945.81
2025_10_9_13_23_45,,03.32,D,110,U,-03.03,V,01.13,W,-00.75,T,26.08,H,49.71,P,947.68,PI,001.3,RO,000.7,MD,008,32.68,58.88,35.97,945.92
2025_10_9_13_23_45,,03.42,D,108,U,-03.18,V,01.03,W,-00.71,T,26.10,H,49.71,P,947.68,PI,-002.4,RO,-001.1,MD,008,32.68,58.81,35.97,946.04
2025_10_9_13_23_46,,03.52,D,105,U,-03.32,V,00.90,W,-00.73,T,26.09,H,49.70,P,947.70,PI,004.3,RO,002.6,MD,009,32.67,58.76,35.99,946.08
2025_10_9_13_23_46,,03.48,D,105,U,-03.27,V,00.88,W,-00.82,T,26.10,H,49.70,P,947.70,PI,000.3,RO,-000.7,MD,008,32.67,58.81,35.97,945.92
2025_10_9_13_23_46,,03.34,D,107,U,-03.10,V,00.96,W,-00.80,T,26.13,H,49.70,P,947.71,PI,000.8,RO,-000.2,MD,009,32.68,58.78,35.97,946.04
2025_10_9_13_23_46,,03.15,D,107,U,-02.92,V,00.88,W,-00.76,T,26.13,H,49.71,P,947.70,PI,-000.1,RO,002.1,MD,009,32.68,58.83,35.97,945.92
2025_10_9_13_23_46,,03.21,D,104,U,-03.00,V,00.74,W,-00.89,T,26.09,H,49.68,P,947.70,PI,-002.4,RO,001.6,MD,009,32.68,58.77,35.97,946.04
2025_10_9_13_23_47,,03.19,D,104,U,-02.98,V,00.75,W,-00.84,T,26.13,H,49.69,P,947.70,PI,001.4,RO,001.4,MD,009,32.68,58.76,35.97,946.04
2025_10_9_13_23_47,,03.05,D,103,U,-02.83,V,00.65,W,-00.92,T,26.11,H,49.69,P,947.70,PI,-000.3,RO,-000.0,MD,008,32.67,58.74,35.99,945.96
2025_10_9_13_23_47,,02.87,D,102,U,-02.64,V,00.55,W,-00.99,T,26.13,H,49.71,P,947.71,PI,000.3,RO,001.6,MD,008,32.68,58.84,35.97,945.92
