Time Stamp,Wind Speed (m/s),2D Wind Speed (m/s),Horizontal Wind Direction (Degrees),U Vector (m/s),V Vector (m/s),W Vector (m/s),Temperature (TSM) (C),Relative Humidity (TSM) (%),Dew Point (TSM) (C),Absolute Pressure (TSM) (hPa),Air Density (TSM) (kg/m^3),Pitch Angle (Degrees),Roll Angle (Degrees),Magnetic Heading (Degrees),True Heading (Degrees),Temperature (AHT10) (C),Relative Humidity (AHT10) (%),Temperature (MS5611) (C),Absolute Pressure (MS5611) (hPa)
2024_3_25_16_55_59,11.16,11.15,136,-7.68,8.09,0.18,22.75,38.77,8.01,882.94,1.0324798,11.8,-2.2,330,330,24.18,26.6,24.17,883.94
2024_3_25_16_55_59,11.0,11.0,136,-7.62,7.94,-0.05,22.57,39.16,7.99,882.93,1.0331227,10.2,-6.5,329,329,24.19,26.6,24.17,883.94
2024_3_25_16_55_59,10.66,10.66,135,-7.53,7.54,0.0,22.63,39.14,8.04,882.94,1.0328935,12.9,-6.3,328,328,24.19,26.6,24.17,883.94
2024_3_25_16_55_59,10.71,10.71,137,-7.37,7.77,0.26,22.52,39.41,8.03,882.96,1.0333372,-0.6,-9.9,331,331,24.19,26.6,24.16,884.01
2024_3_25_16_55_59,10.92,10.92,136,-7.63,7.81,0.09,22.56,39.25,8.01,882.99,1.0332437,-16.4,-10.6,332,332,24.2,26.62,24.17,883.94
2024_3_25_16_55_59,10.61,10.61,136,-7.41,7.6,0.08,22.6,39.14,8.01,882.98,1.0330713,0.8,-1.9,335,335,24.19,26.61,24.17,883.83
2024_3_25_16_56_0,10.93,10.93,136,-7.57,7.88,0.0,22.54,39.3,8.01,882.98,1.0332808,17.6,-4.0,325,325,24.2,26.61,24.17,884.05
2024_3_25_16_56_0,10.71,10.71,135,-7.57,7.57,0.1,22.53,39.35,8.02,883.1,1.033446,15.5,-5.8,326,326,24.2,26.63,24.17,884.05
2024_3_25_16_56_0,10.99,10.99,136,-7.65,7.89,0.07,22.71,38.93,8.02,883.07,1.0328008,-2.2,-3.6,334,334,24.2,26.62,24.19,883.97
2024_3_25_16_56_0,10.69,10.69,135,-7.5,7.62,0.0,22.53,39.36,8.03,883.15,1.0334889,8.5,-7.9,329,329,24.2,26.63,24.19,884.08
2024_3_25_16_56_0,10.75,10.75,136,-7.42,7.77,0.08,22.61,39.16,8.02,883.17,1.0332544,15.2,1.3,331,331,24.2,26.63,24.19,884.08
2024_3_25_16_56_0,10.74,10.74,135,-7.66,7.53,0.14,22.6,39.26,8.05,883.17,1.0332838,16.2,-8.7,323,323,24.2,26.63,24.19,884.19
2024_3_25_16_56_0,10.85,10.85,135,-7.7,7.65,-0.09,22.55,39.27,8.01,883.15,1.033433,-5.1,-9.3,332,332,24.2,26.63,24.19,884.19
2024_3_25_16_56_0,10.88,10.88,136,-7.57,7.81,-0.01,22.59,39.34,8.07,883.22,1.0333734,2.1,0.7,335,335,24.21,26.61,24.19,884.3
2024_3_25_16_56_0,10.52,10.51,134,-7.52,7.35,-0.08,22.67,39.04,8.03,883.29,1.0331706,1.7,-5.3,332,332,24.21,26.64,24.19,884.19
2024_3_25_16_56_0,10.82,10.82,134,-7.77,7.52,-0.3,22.43,39.68,8.06,883.29,1.0340062,-4.7,-0.6,337,337,24.21,26.63,24.19,884.19
2024_3_25_16_56_1,10.97,10.97,134,-7.87,7.63,-0.32,22.61,39.15,8.02,883.27,1.0333821,14.7,-2.4,329,329,24.21,26.64,24.19,884.19
2024_3_25_16_56_1,10.85,10.85,134,-7.79,7.56,0.15,22.69,39.03,8.05,883.28,1.0331059,7.0,-2.2,332,332,24.21,26.65,24.19,884.3
2024_3_25_16_56_1,11.27,11.27,134,-8.08,7.85,-0.21,22.5,39.51,8.06,883.32,1.0337955,2.9,6.6,340,340,24.22,26.66,24.21,884.45
2024_3_25_16_56_1,11.51,11.5,134,-8.27,8.0,-0.31,22.62,39.15,8.03,883.35,1.033432,8.5,1.7,334,334,24.22,26.65,24.21,884.34
2024_3_25_16_56_1,11.48,11.47,135,-8.18,8.04,-0.42,22.51,39.51,8.06,883.41,1.0338736,14.1,-0.9,329,329,24.21,26.64,24.21,884.34
2024_3_25_16_56_1,11.11,11.11,134,-8.0,7.71,-0.21,22.73,38.88,8.02,883.43,1.0331432,-5.0,-3.4,335,335,24.22,26.64,24.21,884.45
2024_3_25_16_56_1,11.17,11.17,136,-7.82,7.96,-0.1,22.71,39.03,8.06,883.48,1.0332704,3.8,-6.3,331,331,24.22,26.66,24.21,884.23
2024_3_25_16_56_1,11.3,11.3,134,-8.16,7.81,-0.17,22.67,39.05,8.03,883.48,1.0334167,12.8,0.1,331,331,24.22,26.65,24.21,884.56
2024_3_25_16_56_1,11.37,11.37,134,-8.16,7.91,-0.12,22.39,39.76,8.05,883.49,1.0343748,2.9,-3.1,333,333,24.23,26.66,24.21,884.45
2024_3_25_16_56_1,11.48,11.48,134,-8.2,8.03,-0.1,22.75,38.86,8.03,883.51,1.0331651,7.8,-2.0,333,333,24.23,26.65,24.21,884.56
2024_3_25_16_56_2,11.46,11.46,135,-8.06,8.15,-0.04,22.54,39.46,8.08,883.53,1.0338873,14.5,1.9,331,331,24.23,26.67,24.21,884.56
2024_3_25_16_56_2,11.27,11.27,134,-8.14,7.8,-0.05,22.64,39.19,8.06,883.56,1.0336034,6.4,-1.3,333,333,24.23,26.67,24.21,884.56
2024_3_25_16_56_2,11.44,11.44,135,-8.11,8.07,0.02,22.61,39.26,8.06,883.62,1.0337701,0.8,2.7,338,338,24.23,26.67,24.21,884.67
2024_3_25_16_56_2,11.4,11.4,134,-8.2,7.92,0.0,22.71,39.04,8.06,883.63,1.0334384,17.2,-0.3,329,329,24.23,26.66,24.22,884.71
2024_3_25_16_56_2,11.54,11.54,134,-8.34,7.98,-0.04,22.59,39.26,8.04,883.64,1.0338898,-6.5,-3.9,335,335,24.23,26.65,24.22,884.6
2024_3_25_16_56_2,11.46,11.46,134,-8.29,7.92,-0.19,22.79,38.79,8.04,883.69,1.0332394,7.8,-1.7,332,332,24.24,26.66,24.22,884.6
2024_3_25_16_56_2,11.33,11.33,135,-8.08,7.94,-0.03,22.62,39.25,8.06,883.68,1.0338109,-5.0,-0.5,337,337,24.24,26.63,24.22,884.71
2024_3_25_16_56_2,11.47,11.47,135,-8.08,8.14,-0.05,22.65,39.16,8.06,883.76,1.0337969,9.5,-3.4,330,330,24.24,26.64,24.22,884.71
2024_3_25_16_56_2,11.37,11.37,134,-8.18,7.89,-0.1,22.53,39.47,8.07,883.74,1.0341882,2.8,-9.2,329,329,24.25,26.64,24.22,884.71
2024_3_25_16_56_2,11.25,11.25,136,-7.87,8.03,-0.23,22.59,39.35,8.08,883.72,1.033957,-1.1,-3.0,334,334,24.25,26.62,24.22,884.71
2024_3_25_16_56_3,11.18,11.17,134,-7.99,7.81,-0.52,22.49,39.53,8.06,883.8,1.034391,11.9,4.6,334,334,24.26,26.61,24.24,884.74
2024_3_25_16_56_3,11.17,11.17,135,-7.85,7.95,0.02,22.59,39.27,8.05,883.82,1.0340666,14.7,-7.0,326,326,24.26,26.62,24.24,884.85
2024_3_25_16_56_3,11.07,11.07,136,-7.74,7.91,0.1,22.62,39.29,8.08,883.86,1.0339965,-9.1,-8.9,333,333,24.26,26.62,24.24,884.85
2024_3_25_16_56_3,10.96,10.96,136,-7.59,7.91,0.05,22.56,39.39,8.06,883.86,1.0342282,8.4,-2.7,331,331,24.26,26.6,24.24,884.74
2024_3_25_16_56_3,10.61,10.61,137,-7.21,7.78,0.23,22.75,38.92,8.06,883.94,1.0336598,2.6,-12.1,328,328,24.27,26.59,24.22,884.82
2024_3_25_16_56_3,10.78,10.78,136,-7.51,7.73,0.07,22.63,39.33,8.11,883.87,1.0339651,11.3,-0.6,331,331,24.26,26.58,24.24,884.85
2024_3_25_16_56_3,10.94,10.94,136,-7.61,7.86,0.16,22.65,39.19,8.07,883.94,1.0340006,-1.6,1.2,336,336,24.27,26.58,24.24,884.85
2024_3_25_16_56_3,11.02,11.02,135,-7.77,7.81,-0.23,22.57,39.38,8.07,883.96,1.0343158,2.1,-10.3,329,329,24.27,26.57,24.24,884.96
2024_3_25_16_56_3,10.84,10.84,135,-7.66,7.67,-0.03,22.65,39.16,8.06,883.98,1.0340437,-4.8,-5.6,334,334,24.27,26.56,24.24,884.96
2024_3_25_16_56_3,10.85,10.85,135,-7.65,7.7,-0.06,22.61,39.37,8.1,884.01,1.0342299,13.3,-3.4,329,329,24.28,26.55,24.24,884.85
2024_3_25_16_56_4,10.8,10.79,137,-7.37,7.89,0.22,22.69,39.15,8.09,884.1,1.0340636,-10.2,-8.0,333,333,24.27,26.53,24.26,884.89
2024_3_25_16_56_4,10.92,10.92,136,-7.65,7.79,-0.1,22.56,39.53,8.12,884.11,1.0344951,1.8,0.1,335,335,24.27,26.53,24.24,884.96
2024_3_25_16_56_4,10.84,10.84,136,-7.57,7.76,0.15,22.64,39.34,8.12,884.04,1.0341347,12.1,-8.6,326,326,24.28,26.52,24.26,885.11
2024_3_25_16_56_4,10.58,10.58,137,-7.26,7.69,-0.08,22.52,39.58,8.1,884.11,1.0346586,-2.8,-8.0,332,332,24.28,26.51,24.26,885.11
2024_3_25_16_56_4,10.93,10.93,136,-7.53,7.92,0.14,22.69,39.07,8.06,884.11,1.0340837,1.4,-6.3,331,331,24.28,26.5,24.26,885.11
2024_3_25_16_56_4,10.92,10.92,136,-7.61,7.83,-0.01,22.53,39.53,8.09,884.15,1.0346576,-2.8,-3.7,334,334,24.28,26.5,24.26,885.22
2024_3_25_16_56_4,10.68,10.68,134,-7.67,7.44,-0.17,22.58,39.41,8.08,884.18,1.0345417,-2.4,-4.9,333,333,24.28,26.49,24.26,885.11
2024_3_25_16_56_4,11.15,11.15,135,-7.84,7.92,-0.09,22.74,38.99,8.07,884.25,1.0340635,12.3,0.3,332,332,24.28,26.49,24.26,885.11
2024_3_25_16_56_4,11.3,11.3,135,-7.94,8.03,-0.24,22.49,39.67,8.11,884.26,1.0349145,17.0,-4.2,326,326,24.29,26.47,24.26,885.22
2024_3_25_16_56_4,10.91,10.91,136,-7.64,7.79,0.15,22.7,39.18,8.12,884.24,1.0341505,11.7,1.2,333,333,24.29,26.47,24.26,885.22
2024_3_25_16_56_5,10.61,10.61,135,-7.54,7.46,0.07,22.67,39.19,8.08,884.28,1.0343491,-6.5,-4.8,334,334,24.29,26.46,24.26,885.22
2024_3_25_16_56_5,10.67,10.67,134,-7.65,7.43,0.06,22.65,39.23,8.08,884.29,1.034405,8.2,0.3,333,333,24.29,26.44,24.26,885.22
2024_3_25_16_56_5,10.6,10.6,135,-7.56,7.44,0.01,22.6,39.35,8.08,884.28,1.0345725,2.5,-7.2,330,330,24.29,26.43,24.26,885.33
2024_3_25_16_56_5,10.93,10.93,136,-7.63,7.82,0.1,22.73,39.07,8.1,884.33,1.0341681,6.7,-9.5,329,329,24.29,26.42,24.28,885.37
2024_3_25_16_56_5,10.66,10.66,135,-7.5,7.57,-0.1,22.56,39.46,8.09,884.35,1.0347906,13.3,-3.4,328,328,24.29,26.41,24.26,885.33
2024_3_25_16_56_5,10.67,10.67,135,-7.59,7.5,0.02,22.55,39.52,8.1,884.4,1.034898,4.7,-1.8,333,333,24.29,26.41,24.28,885.37
2024_3_25_16_56_5,11.3,11.3,136,-7.91,8.06,-0.01,22.65,39.34,8.12,884.47,1.034621,10.1,-5.4,329,329,24.29,26.41,24.28,885.48
2024_3_25_16_56_5,11.33,11.33,135,-8.03,8.0,-0.04,22.61,39.38,8.11,884.42,1.0346769,5.8,-2.5,333,333,24.3,26.38,24.28,885.48
2024_3_25_16_56_5,11.52,11.51,135,-8.09,8.19,-0.29,22.46,39.76,8.11,884.46,1.0352794,5.4,-1.4,332,332,24.3,26.4,24.28,885.48
2024_3_25_16_56_5,11.31,11.31,136,-7.89,8.11,-0.18,22.57,39.41,8.08,884.5,1.0349571,0.1,-2.4,334,334,24.3,26.39,24.28,885.48
2024_3_25_16_56_6,10.77,10.77,135,-7.58,7.65,-0.16,22.47,39.77,8.12,884.54,1.0353392,3.6,-4.4,332,332,24.3,26.37,24.29,885.52
2024_3_25_16_56_6,11.45,11.45,136,-7.95,8.24,0.03,22.65,39.33,8.12,884.62,1.0348001,17.0,-0.4,328,328,24.3,26.38,24.28,885.59
2024_3_25_16_56_6,11.53,11.53,136,-8.01,8.3,0.01,22.76,38.99,8.1,884.61,1.0343803,10.8,-3.1,330,330,24.3,26.37,24.28,885.59
2024_3_25_16_56_6,11.47,11.47,136,-8.02,8.21,0.03,22.53,39.58,8.11,884.66,1.0352554,5.9,-5.3,330,330,24.3,26.36,24.28,885.48
2024_3_25_16_56_6,11.27,11.27,136,-7.82,8.11,0.07,22.69,39.16,8.1,884.63,1.0346603,7.8,-4.0,330,330,24.3,26.36,24.29,885.52
2024_3_25_16_56_6,10.96,10.96,135,-7.69,7.82,0.06,22.67,39.23,8.1,884.65,1.0347722,1.9,-6.1,332,332,24.31,26.36,24.29,885.63
2024_3_25_16_56_6,10.86,10.86,135,-7.69,7.67,0.15,22.74,39.07,8.1,884.68,1.0345521,7.3,-4.7,330,330,24.31,26.35,24.29,885.63
2024_3_25_16_56_6,11.42,11.42,135,-8.08,8.07,-0.23,22.6,39.46,8.13,884.72,1.0350608,13.3,-6.9,327,327,24.31,26.36,24.29,885.63
2024_3_25_16_56_6,10.95,10.95,136,-7.6,7.88,0.15,22.61,39.26,8.06,884.77,1.03513,-1.3,-9.2,331,331,24.31,26.36,24.29,885.63
2024_3_25_16_56_6,10.7,10.7,135,-7.53,7.6,-0.02,22.54,39.54,8.11,884.76,1.0353336,-5.8,-10.9,331,331,24.31,26.37,24.29,885.74
2024_3_25_16_56_7,11.11,11.11,135,-7.84,7.88,0.13,22.61,39.39,8.11,884.76,1.0350873,7.3,-4.0,331,331,24.32,26.36,24.29,885.74
2024_3_25_16_56_7,10.99,10.99,136,-7.59,7.94,0.02,22.58,39.43,8.1,884.8,1.0352321,9.7,-8.2,328,328,24.32,26.37,24.29,885.85
2024_3_25_16_56_7,11.14,11.14,136,-7.76,8.0,0.06,22.59,39.49,8.13,884.85,1.0352666,7.9,-2.6,332,332,24.32,26.35,24.29,885.85
2024_3_25_16_56_7,11.19,11.19,137,-7.7,8.12,0.05,22.64,39.33,8.12,884.92,1.03517,7.5,-4.9,330,330,24.32,26.36,24.31,885.88
2024_3_25_16_56_7,10.8,10.8,136,-7.48,7.79,0.32,22.7,39.13,8.09,884.88,1.034929,9.5,-3.6,330,330,24.33,26.39,24.29,885.85
2024_3_25_16_56_7,10.85,10.85,136,-7.47,7.87,0.22,22.64,39.37,8.12,884.9,1.0351719,18.8,-3.3,325,325,24.33,26.38,24.31,885.99
2024_3_25_16_56_7,10.37,10.37,135,-7.34,7.32,0.05,22.59,39.46,8.12,884.92,1.0353492,-5.4,-5.7,334,334,24.33,26.38,24.31,885.99
2024_3_25_16_56_7,10.93,10.93,137,-7.4,8.04,0.1,22.5,39.68,8.12,884.96,1.0356922,-1.0,-3.5,334,334,24.33,26.38,24.31,885.99
2024_3_25_16_56_7,10.63,10.63,136,-7.36,7.66,0.34,22.66,39.28,8.11,885.04,1.0352465,10.2,-2.5,331,331,24.34,26.38,24.31,886.1
2024_3_25_16_56_7,10.75,10.75,137,-7.31,7.88,0.17,22.67,39.2,8.09,885.01,1.0351857,5.4,-5.3,331,331,24.34,26.4,24.31,885.99
2024_3_25_16_56_8,10.39,10.39,136,-7.18,7.51,0.09,22.68,39.22,8.11,885.02,1.0351481,12.0,-6.5,327,327,24.34,26.38,24.31,885.99
2024_3_25_16_56_8,10.33,10.33,136,-7.11,7.49,0.25,22.71,39.14,8.11,885.07,1.0351115,5.9,-8.5,328,328,24.34,26.39,24.31,886.1
2024_3_25_16_56_8,10.69,10.68,136,-7.47,7.64,0.18,22.67,39.23,8.11,885.17,1.0353559,10.3,-1.7,331,331,24.35,26.4,24.31,886.1
2024_3_25_16_56_8,10.74,10.74,137,-7.34,7.83,0.21,22.8,38.9,8.09,885.14,1.0348939,12.0,-5.2,327,327,24.35,26.38,24.31,886.1
2024_3_25_16_56_8,10.81,10.81,137,-7.38,7.91,0.13,22.72,39.08,8.09,885.16,1.0351852,-8.0,-7.5,334,334,24.35,26.38,24.31,886.1
2024_3_25_16_56_8,10.66,10.66,136,-7.42,7.65,0.06,22.57,39.52,8.12,885.22,1.0357932,9.2,-0.4,332,332,24.35,26.39,24.31,886.1
2024_3_25_16_56_8,10.5,10.5,135,-7.44,7.41,0.13,22.58,39.5,8.12,885.24,1.0357512,3.0,-6.6,331,331,24.36,26.38,24.31,886.1
2024_3_25_16_56_8,10.63,10.63,136,-7.36,7.66,0.19,22.7,39.19,8.11,885.19,1.0352879,-0.3,-4.5,333,333,24.36,26.38,24.33,886.25
2024_3_25_16_56_8,10.75,10.74,136,-7.42,7.77,0.18,22.78,38.98,8.11,885.25,1.0350796,13.2,3.1,333,333,24.36,26.39,24.33,886.47
2024_3_25_16_56_8,10.39,10.39,136,-7.22,7.47,0.21,22.76,39.01,8.1,885.3,1.0352138,17.3,1.2,329,329,24.36,26.39,24.33,886.36
2024_3_25_16_56_9,10.51,10.51,136,-7.33,7.53,0.09,22.58,39.43,8.1,885.3,1.0358359,5.9,-7.3,330,330,24.36,26.39,24.33,886.25
2024_3_25_16_56_9,10.68,10.68,137,-7.32,7.78,0.31,22.73,39.09,8.11,885.35,1.0353512,-12.8,-5.3,334,334,24.37,26.37,24.33,886.25
2024_3_25_16_56_9,10.46,10.46,136,-7.23,7.56,0.25,22.68,39.3,8.14,885.35,1.0355294,5.0,-5.1,331,331,24.37,26.37,24.33,886.36
2024_3_25_16_56_9,10.42,10.42,136,-7.27,7.47,0.18,22.74,39.04,8.09,885.38,1.0353733,10.5,-2.1,330,330,24.37,26.38,24.33,886.36
2024_3_25_16_56_9,10.43,10.43,136,-7.23,7.51,0.22,22.79,38.99,8.12,885.43,1.0352496,13.9,-2.4,329,329,24.37,26.36,24.33,886.36
2024_3_25_16_56_9,10.58,10.58,136,-7.31,7.65,0.3,22.86,38.87,8.14,885.46,1.0350235,0.5,-7.9,330,330,24.38,26.38,24.33,886.36
2024_3_25_16_56_9,10.56,10.56,136,-7.29,7.64,0.2,22.75,39.11,8.13,885.49,1.0354778,-0.1,-7.9,331,331,24.38,26.36,24.33,886.36
2024_3_25_16_56_9,10.67,10.67,138,-7.19,7.88,0.16,22.65,39.39,8.14,885.48,1.0358022,2.5,-5.7,331,331,24.38,26.36,24.33,886.36
2024_3_25_16_56_9,11.06,11.06,136,-7.67,7.97,0.13,22.68,39.28,8.13,885.49,1.0356929,0.7,-4.5,333,333,24.38,26.37,24.34,886.4
2024_3_25_16_56_9,10.47,10.47,137,-7.18,7.61,0.11,22.68,39.22,8.11,885.55,1.0357754,-0.2,-5.6,333,333,24.39,26.36,24.34,886.51
2024_3_25_16_56_10,10.68,10.68,137,-7.29,7.8,0.01,22.63,39.4,8.13,885.58,1.0360036,8.7,-4.4,331,331,24.39,26.36,24.34,886.62
2024_3_25_16_56_10,10.81,10.8,137,-7.37,7.9,0.11,22.57,39.41,8.08,885.59,1.0362284,13.8,0.7,331,331,24.39,26.35,24.33,886.58
2024_3_25_16_56_10,10.48,10.48,136,-7.25,7.57,0.14,22.6,39.48,8.13,885.65,1.0361837,14.3,-2.9,328,328,24.39,26.34,24.34,886.62
2024_3_25_16_56_10,10.48,10.48,135,-7.42,7.4,0.17,22.67,39.34,8.15,885.67,1.0359402,5.8,-11.9,328,328,24.39,26.35,24.33,886.58
2024_3_25_16_56_10,10.93,10.93,136,-7.56,7.89,0.22,22.74,39.11,8.12,885.7,1.0357367,-10.3,-8.2,333,333,24.39,26.34,24.34,886.73
2024_3_25_16_56_10,10.51,10.5,137,-7.22,7.63,0.19,22.79,38.98,8.11,885.72,1.0356075,4.8,-5.0,331,331,24.39,26.33,24.34,886.62
2024_3_25_16_56_10,10.89,10.89,135,-7.67,7.73,-0.03,22.68,39.29,8.13,885.74,1.0360005,9.2,-4.2,329,329,24.39,26.36,24.34,886.51
2024_3_25_16_56_10,10.79,10.79,136,-7.54,7.72,0.03,22.67,39.33,8.14,885.78,1.036063,7.9,-6.8,329,329,24.4,26.35,24.34,886.73
2024_3_25_16_56_10,10.76,10.75,135,-7.54,7.66,0.29,22.86,38.8,8.11,885.73,1.0353796,-2.5,-5.3,333,333,24.4,26.35,24.34,886.84
2024_3_25_16_56_10,10.53,10.52,136,-7.29,7.59,0.14,22.62,39.35,8.11,885.78,1.0362476,-7.1,-3.9,335,335,24.4,26.36,24.34,886.73
2024_3_25_16_56_11,10.5,10.5,136,-7.33,7.52,0.04,22.63,39.45,8.15,885.77,1.0361897,2.7,-8.4,330,330,24.4,26.35,24.34,886.73
2024_3_25_16_56_11,10.54,10.54,136,-7.33,7.58,0.11,22.78,39.01,8.12,885.82,1.035746,10.3,-1.2,332,332,24.4,26.34,24.36,886.87
2024_3_25_16_56_11,10.93,10.93,137,-7.44,8.0,0.18,22.7,39.22,8.13,885.86,1.0360715,5.1,3.0,336,336,24.41,26.33,24.34,886.95
2024_3_25_16_56_11,10.42,10.42,136,-7.25,7.49,0.19,22.66,39.34,8.13,885.95,1.0363257,-3.4,-6.0,333,333,24.41,26.32,24.36,886.98
2024_3_25_16_56_11,10.69,10.69,136,-7.46,7.65,0.17,22.73,39.12,8.11,885.89,1.036007,6.4,1.3,334,334,24.41,26.32,24.36,886.98
2024_3_25_16_56_11,10.57,10.57,137,-7.27,7.67,0.12,22.72,39.15,8.12,885.94,1.0360783,18.6,-1.8,326,326,24.41,26.32,24.36,886.87
2024_3_25_16_56_11,10.95,10.95,136,-7.67,7.81,-0.12,22.57,39.52,8.12,886.0,1.0366969,-3.6,-15.2,328,328,24.41,26.31,24.36,886.87
2024_3_25_16_56_11,10.35,10.35,137,-7.08,7.54,0.18,22.58,39.53,8.14,885.99,1.0366287,-1.2,-7.5,332,332,24.41,26.32,24.36,886.98
2024_3_25_16_56_11,10.56,10.56,136,-7.32,7.61,0.09,22.61,39.41,8.12,885.99,1.0365278,13.8,-1.2,329,329,24.41,26.31,24.36,886.87
2024_3_25_16_56_11,10.42,10.42,135,-7.32,7.43,0.12,22.61,39.42,8.13,886.03,1.0365733,4.2,-7.9,330,330,24.42,26.32,24.36,886.87
2024_3_25_16_56_12,10.61,10.61,137,-7.27,7.72,0.13,22.78,38.99,8.11,886.06,1.0360142,8.6,1.0,333,333,24.42,26.31,24.36,887.09
2024_3_25_16_56_12,10.6,10.6,136,-7.37,7.61,0.15,22.66,39.29,8.11,886.07,1.0364712,4.9,-5.8,331,331,24.42,26.31,24.36,887.09
2024_3_25_16_56_12,10.71,10.71,136,-7.43,7.72,0.2,22.8,39.05,8.15,886.12,1.0360163,-13.9,-7.3,335,335,24.42,26.3,24.36,887.09
2024_3_25_16_56_12,10.58,10.58,136,-7.31,7.65,0.09,22.75,39.11,8.13,886.14,1.0362134,-2.7,-3.3,334,334,24.42,26.29,24.36,886.98
2024_3_25_16_56_12,10.78,10.78,137,-7.36,7.87,0.08,22.67,39.36,8.15,886.18,1.0365349,3.2,-4.5,332,332,24.43,26.3,24.38,887.02
2024_3_25_16_56_12,10.71,10.71,136,-7.44,7.7,0.05,22.64,39.36,8.13,886.18,1.0366453,14.4,-1.0,329,329,24.43,26.28,24.38,887.13
2024_3_25_16_56_12,10.55,10.54,137,-7.19,7.71,0.22,22.72,39.13,8.11,886.25,1.036456,17.9,-4.6,324,324,24.43,26.28,24.38,887.24
2024_3_25_16_56_12,10.78,10.78,137,-7.32,7.91,0.07,22.7,39.18,8.11,886.21,1.036504,3.3,-8.6,330,330,24.43,26.28,24.38,887.24
2024_3_25_16_56_12,10.63,10.63,136,-7.38,7.65,0.19,22.71,39.25,8.15,886.33,1.036574,2.9,-1.8,334,334,24.43,26.28,24.38,887.35
2024_3_25_16_56_12,10.54,10.54,136,-7.31,7.59,0.19,22.78,39.04,8.13,886.33,1.0363561,6.6,-3.3,331,331,24.43,26.28,24.38,887.24
2024_3_25_16_56_13,10.49,10.48,137,-7.16,7.65,0.2,22.79,39.01,8.13,886.33,1.0363181,-1.5,-5.5,333,333,24.43,26.26,24.38,887.24
2024_3_25_16_56_13,10.65,10.65,137,-7.28,7.77,0.22,22.56,39.6,8.14,886.35,1.0371281,1.7,-4.7,332,332,24.44,26.26,24.38,887.35
2024_3_25_16_56_13,10.53,10.53,136,-7.27,7.61,0.23,22.7,39.24,8.13,886.33,1.0366173,1.3,-3.4,333,333,24.44,26.26,24.4,887.39
2024_3_25_16_56_13,10.79,10.79,136,-7.49,7.76,-0.08,22.54,39.63,8.13,886.45,1.0373356,5.5,-5.3,331,331,24.44,26.25,24.38,887.35
2024_3_25_16_56_13,10.51,10.51,135,-7.38,7.49,-0.21,22.78,39.11,8.16,886.45,1.036455,0.7,-4.7,333,333,24.44,26.24,24.4,887.39
2024_3_25_16_56_13,10.23,10.23,136,-7.1,7.37,0.12,22.66,39.34,8.13,886.46,1.0369171,-2.2,-7.6,332,332,24.45,26.24,24.4,887.39
2024_3_25_16_56_13,10.44,10.44,135,-7.33,7.44,0.03,22.54,39.66,8.15,886.47,1.0373193,-0.1,3.0,337,337,24.45,26.24,24.38,887.35
2024_3_25_16_56_13,10.39,10.39,136,-7.19,7.5,-0.03,22.75,39.11,8.13,886.45,1.0365655,16.7,-4.7,326,326,24.44,26.24,24.4,887.5
2024_3_25_16_56_13,10.85,10.85,137,-7.44,7.9,0.11,22.77,39.13,8.16,886.51,1.0365672,14.4,-10.0,325,325,24.45,26.23,24.4,887.61
2024_3_25_16_56_13,10.58,10.58,137,-7.18,7.77,0.17,22.72,39.22,8.15,886.53,1.036761,0.9,-9.8,330,330,24.45,26.22,24.4,887.5
2024_3_25_16_56_14,10.57,10.57,137,-7.27,7.67,0.01,22.57,39.55,8.13,886.59,1.0373697,8.9,0.8,333,333,24.45,26.22,24.4,887.61
2024_3_25_16_56_14,10.43,10.43,137,-7.07,7.67,0.1,22.63,39.41,8.14,886.65,1.0372177,-1.9,4.7,339,339,24.45,26.19,24.4,887.72
2024_3_25_16_56_14,10.55,10.55,136,-7.28,7.64,0.25,22.78,39.03,8.13,886.68,1.0367323,5.6,-4.9,331,331,24.45,26.19,24.4,887.61
2024_3_25_16_56_14,10.11,10.11,136,-7.07,7.22,0.19,22.66,39.3,8.12,886.63,1.0371077,3.3,-4.8,331,331,24.46,26.19,24.4,887.61
2024_3_25_16_56_14,10.59,10.59,136,-7.37,7.6,0.05,22.69,39.28,8.14,886.69,1.0370746,5.1,-2.3,333,333,24.46,26.19,24.4,887.61
2024_3_25_16_56_14,10.48,10.48,136,-7.33,7.49,0.18,22.78,39.1,8.15,886.72,1.0367855,-6.6,-4.5,335,335,24.46,26.18,24.41,887.65
2024_3_25_16_56_14,10.5,10.49,136,-7.27,7.57,0.21,22.69,39.29,8.15,886.71,1.0370855,9.9,0.3,332,332,24.46,26.17,24.41,887.76
2024_3_25_16_56_14,10.58,10.58,135,-7.42,7.54,0.12,22.73,39.13,8.12,886.8,1.0370599,16.2,-6.3,325,325,24.46,26.17,24.41,887.76
2024_3_25_16_56_14,10.19,10.19,136,-7.08,7.32,0.22,22.78,39.06,8.14,886.75,1.036817,-10.2,-10.6,333,333,24.46,26.16,24.4,887.72
2024_3_25_16_56_14,10.19,10.19,136,-7.12,7.29,0.2,22.82,38.9,8.11,886.79,1.0367509,-3.3,-7.9,332,332,24.47,26.15,24.41,887.87
2024_3_25_16_56_15,10.3,10.3,135,-7.31,7.25,-0.17,22.7,39.22,8.13,886.84,1.0372123,13.5,-1.3,329,329,24.47,26.16,24.41,887.87
